SID,SCHID,GENDER,Y1S3_1,Y1S3_2,Y1S3_3,Y1S3_4,Y1S3_5,Y1S3_6,Y1S3_7,Y1S3_8,Y1S3_9,Y1S3_10,Y1S3_11,Y1S3_12,Y1S3_13,Y1S3_14,Y1S3_15,Y1S3_16,Y1S3_17,Y1S3_18,Y1S3_19,Y1S3_20,Y1S3_21,Y1S3_22,Y1S3_23,Y1S3_24,Y1S3_25,Y1S3_26,Y1S3_27,Y1S3_28,Y1S3_29,Y1S3_30,Y1L3_1,Y1L3_2,Y1L3_3,Y1L3_4,Y1L4_11,Y1L4_12,Y1L4_13,Y1L4_14,Y1L4_15,Y1L4_6,Y1L4_7,Y1L4_8,Y1L4_9,Y1L4_10,Y1L4_1,Y1L4_2,Y1L4_3,Y1L4_4,Y1L4_5,Y1S5_1,Y1S5_2,Y1S5_3,Y1KOR_S,Y1ENG_S,Y1MAT_S,Y1KOR_V,Y1ENG_V,Y1MAT_V
1848,38,2,4,5,4,4,3,5,3,4,5,4,5,5,5,5,4,5,5,4,3,2,3,3,3,3,4,4,3,1,3,4,3,3,3,3,3,4,3,3,3,4,4,4,4,4,2,2,2,2,3,3,4,3,42,46,35,239,283,254
1849,38,2,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,4,2,3,2,1,2,3,4,4,4,4,4,3,3,3,3,3,4,3,2,3,3,3,2,2,3,3,2,3,3,4,3,3,4,4,5,86,94,90,355,381,372
1850,38,2,5,4,3,4,4,4,4,4,4,4,4,5,4,5,3,4,3,4,3,3,2,2,2,2,3,3,3,2,-1,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,1,2,3,2,2,3,3,3,79,52,55,332,294,295
1851,38,1,5,2,4,5,3,4,2,3,4,1,1,4,2,3,2,2,1,3,2,1,1,1,1,2,2,2,3,2,2,2,3,2,2,3,3,2,3,3,3,1,1,1,1,2,2,2,3,3,3,4,2,4,46,46,45,253,283,276
1852,38,1,4,4,4,4,3,5,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,4,5,5,4,5,4,3,3,3,3,2,3,2,3,4,3,2,3,3,4,3,4,3,3,5,4,5,80,79,85,332,340,354
1853,38,1,5,3,3,3,3,4,2,3,4,2,1,5,3,2,1,2,1,2,1,1,4,2,1,2,-1,1,2,2,3,3,3,2,2,3,3,2,3,3,2,2,1,1,1,2,2,2,2,2,2,3,1,3,45,28,35,246,233,254
1854,38,1,5,5,3,5,4,4,3,4,2,2,2,2,3,3,3,2,2,4,1,3,3,3,3,4,4,3,4,2,4,5,3,4,3,4,4,4,4,3,3,3,4,4,3,3,3,2,3,2,1,4,5,3,83,52,50,343,294,286
1855,38,1,5,3,3,4,4,2,3,2,3,4,5,4,4,4,4,2,4,3,3,3,1,2,2,2,2,3,2,1,3,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,3,2,5,5,5,70,61,75,307,308,330
1856,38,1,5,4,3,5,3,3,2,4,5,1,1,1,3,2,1,1,2,3,3,1,2,4,2,2,3,3,4,4,2,3,3,2,2,3,3,2,3,3,2,1,1,1,1,1,4,4,4,4,3,3,1,5,51,34,50,260,255,286
1857,39,2,5,3,3,3,4,3,4,1,4,5,5,5,4,3,3,3,3,4,5,5,5,4,4,2,3,2,4,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,2,3,3,2,4,4,4,82,82,50,343,346,286
1858,39,2,4,4,4,4,3,3,3,4,3,4,4,3,4,4,3,3,2,4,1,1,3,1,1,2,3,3,4,3,3,3,3,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2,3,2,2,4,5,5,54,76,50,266,334,286
1859,39,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,-1,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,4,4,64,37,75,293,264,330
1860,39,1,4,4,4,4,4,5,4,3,4,4,4,5,5,4,5,5,5,3,4,4,4,4,3,4,4,4,3,3,4,4,3,3,2,3,3,2,3,2,3,2,2,2,2,2,3,2,2,2,2,4,3,4,44,13,35,246,151,254
1861,39,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,3,1,2,3,2,1,3,2,2,1,3,2,1,1,1,2,2,2,2,3,2,1,2,2,1,2,2,2,2,58,58,70,279,304,321
1862,39,2,4,5,4,4,4,3,4,4,3,4,4,3,4,4,4,2,2,3,2,2,2,2,2,3,3,4,4,3,3,3,3,3,2,3,4,4,4,4,3,4,4,4,3,4,2,2,4,3,3,5,5,5,89,88,55,370,360,295
1863,39,1,3,3,4,3,2,2,3,3,1,2,2,2,3,3,2,3,3,2,1,1,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,4,3,2,2,3,3,2,2,4,3,26,49,25,172,288,218
1864,39,1,4,4,3,3,4,3,3,3,5,5,5,5,5,5,5,5,5,5,3,2,3,3,3,3,3,2,3,2,2,2,3,3,3,4,4,4,4,4,4,2,2,1,1,1,2,3,3,2,2,5,3,4,59,16,30,279,151,239
1865,39,1,3,3,3,3,4,4,3,4,4,5,5,5,5,5,4,5,4,4,4,4,3,3,2,4,3,3,3,2,3,3,4,4,3,4,2,2,2,1,2,3,2,3,2,3,3,2,3,3,3,-1,4,5,55,37,60,273,264,303
1866,39,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,5,5,4,4,4,4,3,3,4,4,2,4,4,3,3,3,4,2,2,2,2,4,3,3,4,4,4,3,2,4,51,25,40,260,218,266
1867,39,2,3,3,2,2,3,3,2,2,4,5,5,5,4,5,2,3,5,5,2,4,1,2,2,5,3,5,5,1,3,3,4,4,4,4,3,2,3,3,3,2,3,3,3,2,3,3,4,4,4,4,5,5,69,70,90,299,323,372
1868,39,2,5,5,4,4,5,4,4,4,4,5,5,5,5,4,4,5,4,3,3,3,3,3,3,3,4,4,4,3,4,5,3,2,2,3,3,2,3,2,3,3,2,3,3,2,3,2,3,3,3,4,4,4,-1,31,-1,-1,246,-1
1869,39,2,2,3,3,3,5,2,4,1,4,5,4,3,3,5,4,3,-1,4,3,3,2,3,3,4,4,4,3,2,4,4,4,4,4,4,2,3,3,3,3,3,4,4,3,4,3,3,4,3,4,5,5,5,88,94,100,370,381,519
1870,39,1,4,4,3,4,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,2,3,3,2,3,1,1,3,2,1,3,2,3,1,1,2,2,2,50,22,10,260,195,169
1871,39,1,5,3,4,5,3,5,3,5,3,3,5,4,5,3,2,3,2,4,3,2,4,3,2,3,4,3,3,4,5,5,3,3,2,2,3,4,3,4,4,3,2,3,3,2,2,3,4,1,2,5,4,5,79,43,45,332,277,276
1872,39,2,4,4,3,4,3,4,3,5,5,3,5,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,5,3,3,67,31,45,299,246,276
1873,39,2,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,3,4,4,4,2,3,2,3,4,3,3,2,3,4,3,3,2,3,2,2,3,3,2,3,2,3,3,2,2,2,2,2,2,-1,-1,3,67,55,50,299,299,286
1874,39,2,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,3,3,2,2,2,3,2,2,3,4,4,63,52,60,286,294,303
1875,39,1,4,4,3,4,3,3,3,2,3,4,4,3,4,4,2,1,1,3,2,3,1,2,2,3,3,3,4,2,3,3,2,3,2,3,2,2,3,2,3,3,3,3,3,3,2,2,3,2,3,2,4,3,61,43,25,286,277,218
1876,39,2,5,4,3,4,4,3,4,3,5,5,5,5,5,5,4,5,3,4,2,2,1,2,1,4,3,3,5,2,2,3,4,4,3,3,3,3,3,2,3,2,1,2,2,1,3,2,4,3,3,4,3,5,62,61,85,286,308,354
1877,39,2,5,5,5,5,5,5,5,4,5,3,-1,3,4,3,3,3,2,3,4,3,3,2,4,3,4,2,4,3,4,4,3,3,3,3,2,2,3,2,4,3,3,4,4,4,2,2,3,3,3,4,5,4,61,61,45,286,308,276
1878,39,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,2,2,3,2,4,1,2,2,2,3,2,1,2,2,4,2,2,3,2,2,27,25,10,189,218,169
1879,39,2,5,5,3,4,4,3,3,2,5,5,5,5,3,4,5,5,5,1,3,1,1,2,1,2,3,3,3,3,2,2,3,3,2,3,3,2,3,1,2,2,2,2,2,2,2,3,2,2,2,3,2,4,34,37,45,213,264,276
1880,39,1,5,5,4,5,3,-1,2,4,3,3,3,5,3,3,3,3,3,2,1,2,3,3,3,2,2,1,1,1,2,1,2,4,4,3,1,1,1,3,1,3,1,2,4,4,2,2,2,4,4,3,4,4,56,25,65,273,218,312
1881,39,1,5,4,5,5,5,5,4,3,4,5,4,5,5,5,4,4,3,4,3,3,3,4,3,4,3,3,4,4,2,3,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,5,5,5,82,82,65,343,346,312
1882,39,2,5,5,3,3,1,3,1,5,5,3,5,5,3,5,2,2,2,3,2,2,3,1,1,1,1,2,4,1,1,1,3,2,2,4,3,3,4,4,3,1,1,2,1,1,2,1,4,4,3,3,2,4,70,31,35,307,246,254
1883,39,2,3,3,3,3,3,3,3,2,4,4,4,4,4,4,3,4,4,4,4,4,1,3,3,1,3,4,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,71,55,45,307,299,276
1884,39,1,5,5,5,5,3,5,1,3,5,3,2,5,3,5,5,4,3,5,5,5,2,1,1,1,5,3,3,1,3,5,3,3,1,2,3,3,3,2,3,1,1,2,1,2,2,3,3,3,2,4,2,5,81,28,70,332,233,321
1885,39,1,5,4,3,4,4,5,4,5,5,5,5,4,4,4,4,3,3,5,3,4,4,3,3,4,4,4,5,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,3,3,4,4,4,4,3,5,74,64,80,315,313,341
1886,39,2,4,3,4,3,3,2,2,3,5,4,4,4,4,4,4,4,4,2,3,2,2,2,2,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,3,3,2,3,3,4,5,3,72,43,35,307,277,254
1887,39,2,4,4,3,4,3,4,4,4,5,5,5,4,5,5,3,3,3,4,4,4,3,4,3,3,3,3,4,2,3,3,2,3,2,4,4,3,4,3,3,3,3,3,3,3,3,3,2,3,3,5,3,4,65,64,45,293,313,276
1888,39,1,3,3,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,2,2,3,2,3,3,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,5,5,5,58,73,50,279,329,286
1889,39,2,5,4,5,5,4,3,3,5,5,5,3,5,4,4,5,4,5,5,5,5,3,3,4,5,5,4,5,5,5,4,3,4,3,4,4,4,4,3,4,2,2,3,2,3,3,3,3,3,2,5,2,4,74,28,50,315,233,286
1890,39,1,3,3,2,4,3,3,2,1,5,4,5,4,4,3,3,5,3,2,3,1,2,3,1,2,3,2,3,1,3,2,3,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,4,2,2,40,31,35,231,246,254
1891,39,2,4,3,3,4,4,2,3,1,4,4,3,3,2,4,2,2,1,2,2,3,2,2,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,3,3,4,4,3,74,49,60,315,288,303
1892,39,1,5,5,5,5,4,5,5,3,4,5,5,4,5,4,2,3,2,1,3,2,4,2,2,4,3,5,4,4,5,4,3,2,2,4,2,3,1,2,3,4,4,4,4,4,4,3,4,4,4,5,5,5,65,73,60,293,329,303
1893,39,1,2,2,3,2,2,4,2,4,2,5,4,3,5,4,4,4,2,1,1,1,1,1,1,2,3,3,2,1,3,2,1,2,2,3,3,3,3,2,2,3,2,2,3,3,1,2,2,2,2,2,3,2,73,37,45,315,264,276
1894,39,1,5,5,5,5,5,4,5,4,5,5,4,5,5,5,4,4,4,5,5,4,5,5,5,4,3,3,4,3,4,3,3,2,2,3,3,2,3,3,3,2,2,2,2,1,3,3,3,3,3,4,2,4,58,49,50,279,288,286
1895,39,1,3,4,5,4,4,5,3,4,4,4,5,5,4,5,5,5,4,3,4,2,5,4,3,3,2,2,3,5,5,-1,3,2,3,2,3,3,4,3,3,3,2,3,3,4,1,2,3,3,3,4,3,2,64,22,35,293,195,254
1896,39,1,5,5,5,5,4,5,4,5,5,4,4,4,5,4,4,5,2,2,2,2,4,2,2,4,4,2,4,4,4,5,4,4,2,4,4,4,4,4,4,3,2,3,2,2,3,2,4,2,3,5,2,5,44,49,35,246,288,254
1897,39,1,5,4,4,5,5,1,1,1,4,2,3,4,3,4,4,5,4,2,4,3,1,1,1,2,2,2,2,1,1,4,3,2,2,4,3,3,2,3,3,3,1,1,2,2,3,3,1,2,2,3,4,4,60,31,60,279,246,303
1898,39,1,4,4,3,3,4,2,3,5,4,3,3,5,5,4,4,3,3,1,2,1,2,2,2,4,4,3,3,3,3,3,3,4,3,4,2,3,2,3,3,3,4,4,4,4,3,2,4,4,4,3,3,5,-1,76,75,-1,334,330
1899,39,2,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,3,3,3,2,5,4,5,82,85,75,343,352,330
1900,39,1,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,2,2,5,5,4,1,5,5,4,3,3,4,4,4,3,3,3,2,1,2,2,1,2,3,2,3,2,4,2,3,45,31,35,246,246,254
1901,39,1,3,4,4,3,3,3,3,2,4,5,5,4,4,4,4,4,4,3,4,3,3,3,2,3,3,3,4,2,4,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,2,2,3,3,3,4,2,4,38,37,60,231,264,303
1902,39,1,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,3,3,4,-1,3,4,3,3,4,4,3,3,3,3,2,3,3,3,4,4,3,28,25,45,189,218,276
1903,39,2,5,4,4,5,4,4,3,5,4,4,5,4,1,4,4,4,5,4,3,3,4,3,3,5,4,2,4,5,5,4,4,4,3,4,3,3,3,2,2,2,1,2,1,2,3,2,2,1,2,4,2,3,85,52,65,355,294,312
1904,39,1,5,4,4,5,3,5,3,4,3,5,4,5,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,3,4,4,3,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,37,22,20,223,195,179
1905,39,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1906,39,2,5,5,5,4,5,4,4,4,4,3,3,3,3,3,2,1,2,2,2,1,2,4,4,2,3,2,5,3,4,3,2,3,2,3,2,3,2,2,2,1,1,2,2,2,1,1,2,2,2,4,2,3,73,37,50,315,264,286
1907,39,2,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,2,3,1,1,1,1,1,3,3,3,4,4,5,4,3,3,3,3,3,2,3,2,1,3,4,4,3,4,2,3,3,3,3,5,5,5,88,85,65,370,352,312
1908,40,1,4,4,3,4,4,4,3,4,3,4,4,3,4,4,3,3,3,3,3,4,5,-1,3,3,3,3,4,3,4,4,2,3,3,3,2,2,3,2,3,3,3,2,3,2,3,2,2,3,2,4,4,4,74,85,75,315,352,330
1909,40,2,5,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,3,3,2,1,3,3,5,5,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,97,94,90,468,381,372
1910,40,2,3,3,3,3,3,3,3,2,4,4,4,4,4,4,3,4,2,1,1,1,5,1,1,5,4,4,5,1,3,4,4,4,4,4,2,1,3,3,2,4,3,4,4,3,3,2,3,4,3,4,5,5,85,100,95,355,511,402
1911,40,2,5,4,3,5,4,3,4,3,5,5,5,4,4,5,3,4,4,4,4,4,2,3,3,5,4,3,4,2,5,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,5,5,86,100,90,355,511,372
1912,40,1,5,3,3,3,4,3,3,3,3,3,4,3,2,3,2,3,3,1,1,1,1,1,1,3,4,2,3,3,4,4,3,4,4,4,3,3,2,3,2,2,2,2,2,3,4,4,4,4,4,5,5,5,91,82,80,390,346,341
1913,40,1,5,5,5,5,5,5,5,5,4,4,5,5,3,4,4,4,1,3,3,1,3,3,2,3,5,3,5,4,5,5,3,3,3,3,4,4,4,4,4,2,1,2,3,2,4,4,4,4,4,5,4,5,71,88,80,307,360,341
1914,40,2,5,4,4,5,5,3,3,3,5,5,5,5,5,4,2,3,3,3,3,2,2,3,4,3,2,4,4,4,4,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,2,2,2,4,5,4,76,79,55,323,340,295
1915,40,2,5,3,2,5,4,3,3,1,3,3,3,3,4,4,4,4,2,3,2,2,3,3,3,4,2,3,4,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,4,4,4,91,97,85,390,400,354
1916,40,2,4,4,4,4,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,4,3,4,3,4,4,4,5,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,97,97,95,468,400,402
1917,40,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,4,4,5,4,4,4,4,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,94,100,100,418,511,519
1918,40,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3,2,4,4,4,53,61,60,266,308,303
1919,40,1,4,4,3,3,4,3,4,4,4,5,5,4,4,5,4,3,4,3,5,4,1,3,4,4,3,3,5,3,3,3,3,2,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,97,94,100,468,381,519
1920,40,2,4,5,3,4,4,5,3,3,1,1,1,1,1,1,1,1,1,4,4,2,5,5,3,-1,3,3,5,5,4,5,3,4,3,4,3,2,3,3,3,3,3,2,3,3,3,2,2,2,3,5,3,4,79,94,90,332,381,372
1921,40,2,5,4,5,5,5,5,4,3,5,5,5,4,5,5,4,5,2,3,4,4,5,3,3,4,5,5,5,2,5,5,4,4,4,4,3,3,3,2,3,2,1,3,1,2,4,4,4,4,4,5,4,5,88,85,100,370,352,519
1922,40,1,4,3,2,4,2,5,4,4,4,4,5,4,2,4,3,3,3,2,3,1,3,2,4,3,2,3,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3,1,2,3,3,4,3,3,2,4,5,5,88,97,100,370,400,519
1923,40,2,5,3,2,5,3,2,3,2,3,3,3,3,2,3,2,3,2,3,2,2,2,2,2,3,3,1,1,1,4,2,1,3,2,3,3,3,3,4,3,2,2,2,2,3,1,1,1,1,2,4,3,2,74,67,40,315,318,266
1924,40,2,4,3,4,5,4,3,3,2,4,5,4,3,4,3,2,2,5,3,5,4,3,5,3,4,4,3,5,2,5,4,4,3,3,3,3,3,3,4,3,2,1,2,2,1,3,2,3,3,2,4,3,4,82,94,95,343,381,402
1925,40,2,4,3,4,4,3,1,2,1,5,1,2,5,2,3,2,2,1,2,3,1,2,1,1,1,1,1,1,2,2,1,3,3,2,2,2,2,4,4,3,2,1,2,3,1,2,1,3,1,1,4,3,2,66,64,30,293,313,239
1926,40,2,5,5,4,5,4,4,5,4,5,5,5,5,5,5,5,5,5,4,5,3,1,5,5,3,3,4,5,3,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,5,5,5,82,97,90,343,400,372
1927,40,1,5,4,4,5,4,5,4,5,4,3,3,3,4,3,3,4,4,3,5,3,1,3,3,3,3,3,4,4,5,5,3,3,2,2,4,4,4,4,4,2,2,3,3,4,2,2,2,2,2,3,4,3,79,91,75,332,369,330
1928,40,1,3,4,3,3,4,3,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,3,3,2,3,3,2,3,3,2,3,3,3,2,2,3,3,3,3,4,4,4,79,67,60,332,318,303
1929,40,1,4,5,2,4,3,4,5,5,4,5,4,3,2,4,4,4,2,4,4,5,4,5,4,4,3,2,5,4,4,3,3,2,3,4,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,4,5,5,68,100,95,299,511,402
1930,40,1,5,4,4,4,3,5,4,5,4,2,3,2,4,3,3,4,1,3,4,3,4,4,1,3,3,2,1,3,4,3,1,3,3,3,3,2,3,4,4,4,1,2,3,3,2,1,3,3,3,1,5,4,65,55,65,293,299,312
1931,40,1,4,4,4,3,4,5,3,5,4,5,5,3,4,4,3,4,5,4,4,4,4,4,3,4,4,3,3,3,-1,4,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,4,66,58,75,293,304,330
1932,40,2,5,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,2,2,3,4,4,4,4,4,4,3,3,3,4,3,4,3,3,4,4,3,4,4,3,4,4,4,3,4,4,5,5,80,94,100,332,381,519
1933,40,2,4,3,4,4,3,3,3,4,5,5,5,5,5,5,4,4,4,3,3,2,4,3,2,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,70,67,40,307,318,266
1934,40,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,3,5,5,5,5,5,5,4,3,3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,2,3,5,5,5,94,85,85,418,352,354
1935,40,2,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,3,3,3,3,3,5,4,4,3,4,5,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,4,4,5,77,58,60,323,304,303
1936,40,2,3,4,3,4,4,4,5,3,5,5,4,4,5,4,2,4,3,4,3,2,5,3,2,3,3,3,3,2,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,3,5,58,67,65,279,318,312
1937,40,2,5,3,3,3,4,3,3,3,4,3,3,3,4,4,4,3,3,2,3,3,2,2,2,2,3,3,3,2,3,3,2,2,2,3,2,2,3,2,2,2,1,2,2,1,2,2,3,3,2,5,4,5,88,82,90,370,346,372
1938,40,2,3,3,3,3,3,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,1,3,4,4,4,4,2,2,4,1,3,3,3,4,3,4,4,4,4,3,3,4,5,5,83,97,95,343,400,402
1939,40,1,4,5,3,4,3,3,1,1,1,3,3,1,3,3,1,1,1,1,2,1,1,2,1,1,4,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,3,1,88,70,85,370,323,354
1940,40,1,4,4,3,4,4,3,4,4,3,1,1,1,3,2,1,1,2,4,2,4,5,2,4,3,4,3,4,4,4,4,3,3,3,4,2,3,1,1,3,3,3,3,4,3,2,2,2,2,3,4,5,5,-1,94,80,-1,381,341
1941,40,1,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,3,3,5,1,1,1,5,2,3,5,5,5,4,2,2,3,3,3,3,3,3,4,4,3,3,3,3,4,4,4,4,4,4,3,59,37,60,279,264,303
1942,40,1,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,4,4,3,3,2,2,2,2,5,4,4,5,4,5,5,4,3,3,4,4,3,3,3,2,3,3,3,3,3,4,3,4,3,4,4,4,5,97,88,85,468,360,354
1943,40,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,80,70,90,332,323,372
1944,40,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,1,3,3,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,2,3,2,3,4,4,58,97,80,279,400,341
1945,40,1,3,3,4,2,3,5,5,5,5,3,3,4,2,4,4,4,3,5,3,4,5,2,2,3,4,4,4,3,5,5,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,5,3,64,52,40,293,294,266
1946,40,2,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,3,5,5,5,4,4,3,3,3,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,4,5,4,68,88,45,299,360,276
1947,40,2,5,5,5,5,4,5,4,5,5,5,-1,4,5,5,5,5,5,5,-1,3,5,3,2,1,4,3,5,1,5,5,2,2,1,4,3,2,3,3,2,4,4,4,4,4,1,1,1,1,1,4,5,3,62,97,60,286,400,303
1948,40,2,5,5,4,4,5,4,4,5,5,5,5,5,2,5,4,5,5,4,3,2,4,3,2,2,3,3,3,2,5,5,3,3,2,4,4,4,3,2,3,4,2,3,2,3,2,2,3,2,3,4,3,4,61,58,55,286,304,295
1949,40,1,4,4,2,3,2,4,3,3,5,3,4,4,4,4,4,4,4,4,2,3,3,2,2,3,2,4,4,3,1,2,4,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,5,4,4,79,67,65,332,318,312
1950,40,1,4,4,4,4,5,3,4,4,4,3,4,4,3,4,4,3,3,3,4,4,4,3,3,3,4,3,3,3,3,4,3,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,3,3,3,3,4,4,63,82,85,286,346,354
1951,40,1,5,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,4,4,3,4,3,3,3,2,3,3,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,79,85,95,332,352,402
1952,40,2,5,5,5,5,5,5,3,5,5,4,4,4,5,4,4,3,2,4,3,2,4,3,3,5,4,4,4,4,5,4,3,4,3,3,4,3,4,3,3,3,3,3,3,3,2,3,3,2,3,5,5,5,94,100,90,418,511,372
1953,40,2,4,3,4,5,5,3,3,3,4,3,3,3,4,4,3,2,2,4,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,4,3,2,73,67,50,315,318,286
1954,40,2,2,3,3,3,3,3,1,1,3,3,5,4,3,3,3,3,4,3,2,2,1,1,1,2,2,2,4,1,3,3,3,2,1,3,2,3,3,2,3,3,2,3,2,2,2,2,3,2,3,4,4,4,77,91,75,323,369,330
1955,40,2,5,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,3,2,3,3,3,2,4,4,3,3,2,3,2,2,3,2,2,3,3,3,2,3,3,3,3,2,3,4,4,5,85,100,95,355,511,402
1956,40,1,5,4,3,4,4,4,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,3,3,4,4,2,4,1,3,4,3,3,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,4,5,94,100,95,418,511,402
