SID,SCHID,GENDER,Y2S2_1,Y2S2_2,Y2S2_3,Y2S2_4,Y2S2_5,Y2S2_6,Y2S2_7,Y2S2_8,Y2S2_9,Y2S2_10,Y2S2_11,Y2S2_12,Y2S2_13,Y2S2_14,Y2S2_15,Y2S2_16,Y2S2_17,Y2S2_18,Y2S2_19,Y2S2_20,Y2S2_21,Y2S2_22,Y2S2_23,Y2S2_24,Y2S2_25,Y2S2_26,Y2S2_27,Y2S2_28,Y2S2_29,Y2S2_30,Y2L3_1,Y2L3_2,Y2L3_3,Y2L3_4,Y2L6_15,Y2L6_16,Y2L6_17,Y2L6_18,Y2L6_19,Y2L6_5,Y2L6_6,Y2L6_7,Y2L6_8,Y2L6_9,Y2L6_10,Y2L6_11,Y2L6_12,Y2L6_13,Y2L6_14,Y2S36_1,Y2S36_2,Y2S36_3,Y2KOR_S,Y2ENG_S,Y2MAT_S,Y2KOR_V,Y2ENG_V,Y2MAT_V
4110,84,1,1,1,1,2,3,3,3,2,3,3,3,3,3,2,2,5,4,3,4,1,2,3,4,3,4,5,2,3,2,3,2,2,2,3,2,2,2,1,3,3,3,4,2,1,1,1,2,2,3,1,1,1,11,25,25,241,311,335
4111,84,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,80,100,100,455,683,637
4112,84,1,4,4,3,3,3,2,3,2,4,4,4,4,4,4,4,4,4,3,4,3,2,3,3,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,2,3,3,3,2,4,4,3,4,4,5,5,5,79,97,90,455,534,480
4113,84,1,4,3,3,4,4,3,3,3,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,2,2,2,3,2,2,2,2,2,3,2,3,2,3,66,64,50,407,423,406
4114,84,2,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,2,2,2,1,2,1,3,2,3,3,1,2,3,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,4,4,78,70,25,443,434,335
4115,84,2,5,4,4,4,5,5,5,4,4,4,5,5,5,5,4,3,3,3,3,1,2,4,4,1,3,1,4,3,4,3,3,4,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,2,2,2,4,4,78,85,90,443,465,480
4116,84,2,5,4,4,5,3,5,4,4,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,3,3,2,4,3,3,3,3,2,2,3,1,2,2,2,2,2,2,2,3,3,4,3,1,1,2,3,3,3,40,22,50,335,275,406
4117,84,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,3,2,3,4,2,3,71,25,45,424,311,397
4118,84,1,5,5,5,5,4,4,4,5,4,5,5,5,4,5,4,4,5,4,5,5,3,5,5,3,3,3,4,5,5,5,3,4,4,4,2,2,3,3,3,3,3,3,3,4,4,4,3,2,3,4,5,5,82,88,95,467,475,500
4119,84,1,5,4,4,3,5,5,5,3,3,5,5,5,5,5,4,4,2,3,2,2,2,2,1,4,4,4,4,1,1,2,3,3,3,3,4,3,3,2,4,3,2,3,2,3,3,3,2,3,3,5,5,5,79,70,100,455,434,637
4120,84,1,5,5,3,5,5,2,5,2,4,5,5,5,5,5,3,2,2,2,3,5,5,5,5,5,4,5,5,2,3,2,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,4,4,4,4,5,5,5,73,61,80,433,418,456
4121,84,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4122,84,1,4,3,3,4,3,3,2,3,3,3,4,3,2,4,4,4,4,3,2,2,3,2,2,2,3,3,4,3,3,2,3,2,3,2,2,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,3,5,49,34,55,368,356,415
4123,84,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,36,31,25,326,344,335
4124,84,1,3,4,4,4,3,2,4,2,4,5,5,5,5,5,4,5,4,1,4,1,1,3,3,4,4,5,5,5,4,4,3,3,2,3,2,3,3,2,2,3,3,3,3,3,2,2,2,2,3,3,3,4,82,91,85,467,486,467
4125,84,1,5,5,4,4,4,5,4,5,3,4,4,5,3,4,2,4,5,3,4,5,3,4,3,5,4,3,5,3,4,5,3,3,3,4,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,5,5,5,79,97,90,455,534,480
4126,84,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,2,3,2,3,3,3,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,3,79,46,60,455,389,423
4127,84,2,2,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,2,3,2,2,2,3,2,2,3,3,2,2,3,3,2,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,2,3,-1,52,35,-1,401,374
4128,84,1,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,3,4,3,4,4,3,3,1,2,4,4,4,3,3,3,4,3,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,4,4,4,62,67,70,391,428,439
4129,84,1,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,52,40,60,368,374,423
4130,84,1,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,1,2,1,4,3,4,5,3,1,2,4,4,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,4,4,4,-1,-1,-1,75,64,80,433,423,456
4131,84,1,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,4,2,2,2,3,2,2,2,2,2,3,2,3,3,3,2,3,3,2,2,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,44,34,30,352,356,358
4132,85,2,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,2,2,2,2,3,2,3,3,3,2,3,3,3,3,5,5,5,77,85,75,443,465,447
4133,85,2,5,5,5,5,5,5,5,4,4,5,4,4,5,4,3,4,2,5,5,4,4,5,5,3,3,4,5,4,4,5,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,3,88,94,90,501,503,480
4134,85,2,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,4,4,4,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,4,4,5,71,70,50,424,434,406
4135,85,2,5,5,5,5,3,5,5,5,5,4,4,3,4,4,3,4,2,4,4,3,4,4,4,3,3,3,3,1,3,2,2,3,3,2,3,3,3,2,2,2,3,3,4,4,1,3,3,2,4,-1,-1,-1,34,94,80,326,503,456
4136,85,2,5,4,4,5,4,4,4,4,4,5,4,5,5,5,4,4,5,4,5,4,2,4,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,79,94,70,455,503,439
4137,85,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,4,1,3,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,92,97,95,526,534,500
4138,85,2,4,4,4,4,4,5,4,4,4,4,4,3,3,3,4,4,3,3,3,2,3,2,2,3,3,3,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3,2,2,5,5,5,82,94,90,467,503,480
4139,85,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,5,5,5,81,91,95,455,486,500
4140,85,2,4,4,3,4,3,4,3,4,4,4,5,5,5,5,5,5,5,2,3,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,2,54,76,40,376,445,386
4141,85,2,4,4,3,4,4,4,4,3,3,4,3,3,4,4,2,4,2,2,2,3,1,3,4,5,4,5,5,3,3,3,3,3,3,3,3,3,4,4,4,2,2,3,3,3,4,4,4,4,4,5,5,5,92,94,95,526,503,500
4142,85,2,4,4,3,4,4,-1,4,2,4,3,4,4,4,3,3,4,3,3,3,2,1,4,2,4,4,4,4,3,4,4,2,3,3,2,2,2,3,2,2,2,3,3,3,3,2,2,3,2,2,4,4,4,94,100,100,562,683,637
4143,85,2,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,3,4,2,2,5,3,2,5,4,5,5,5,4,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,97,94,100,631,503,637
4144,85,2,5,5,4,5,5,3,5,3,5,5,5,5,5,5,5,4,4,5,5,5,1,5,5,5,3,3,5,4,1,1,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,71,94,70,424,503,439
4145,85,2,4,3,3,5,4,2,4,3,3,4,4,2,3,4,2,2,1,5,3,4,4,3,3,4,4,5,5,4,3,3,3,3,3,3,3,3,3,4,4,1,1,1,1,1,3,3,3,2,3,5,5,3,73,82,50,433,458,406
4146,85,2,3,3,2,3,3,3,3,3,4,3,4,4,3,4,3,3,3,3,2,2,1,2,2,1,2,1,3,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,57,61,65,383,418,431
4147,85,2,3,4,4,3,4,3,3,3,3,2,3,3,1,3,1,2,2,3,3,3,1,4,4,4,4,4,4,4,3,3,3,4,2,4,4,4,4,4,4,2,2,2,1,1,3,3,4,4,4,5,5,5,63,94,70,399,503,439
4148,85,2,5,4,4,4,4,4,4,4,3,3,3,4,4,4,2,3,2,2,4,1,4,3,3,4,4,5,4,5,5,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,91,91,85,526,486,467
4149,85,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,91,97,100,526,534,637
4150,85,2,5,4,4,5,4,4,4,3,3,5,5,5,5,5,5,5,5,4,3,2,3,2,2,3,1,4,4,2,3,2,2,3,3,4,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,4,5,84,85,85,467,465,467
4151,85,2,4,4,4,4,3,3,4,1,4,4,3,3,4,4,4,3,3,3,3,1,3,3,3,3,3,5,3,2,2,2,3,3,2,3,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,5,2,2,68,85,80,415,465,456
4152,85,2,3,4,4,4,5,5,5,3,4,5,5,4,5,4,4,4,3,4,4,4,4,3,3,4,4,5,5,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,92,100,100,526,683,637
4153,85,2,5,5,5,5,3,4,4,3,2,4,1,1,1,3,1,1,1,3,3,2,3,3,3,3,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,57,58,80,383,412,456
4154,85,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4155,85,2,5,4,4,4,4,3,4,3,4,4,4,5,4,4,4,3,3,5,5,5,3,4,3,2,2,2,3,2,2,3,3,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,4,4,3,56,43,35,383,382,374
4156,85,2,4,3,3,4,3,3,3,3,3,4,3,3,3,3,4,2,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,30,70,40,303,434,386
4157,85,2,5,5,5,5,3,4,2,3,5,5,4,4,5,5,4,5,3,3,4,1,1,5,5,4,3,4,5,4,4,4,3,2,2,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,4,4,3,60,94,55,391,503,415
4158,85,2,4,3,2,4,3,2,3,2,2,2,3,3,2,4,3,2,3,2,1,1,3,2,2,3,1,1,3,1,1,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,4,3,80,94,95,455,503,500
4159,85,2,5,4,5,5,4,3,4,2,2,3,4,3,3,3,3,3,2,5,1,3,2,3,3,1,3,2,1,4,1,5,1,2,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,1,3,30,61,70,303,418,439
4160,85,2,4,3,3,4,3,3,2,3,4,3,2,3,2,2,2,2,2,3,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,50,13,50,368,264,406
4161,85,2,5,4,4,5,4,4,4,4,4,4,4,3,4,4,3,4,2,5,1,2,2,3,3,2,3,3,4,3,4,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,5,5,4,92,82,65,526,458,431
4162,85,2,5,5,4,5,5,3,4,2,5,5,5,5,5,5,4,5,3,4,4,2,1,4,2,3,2,3,4,2,5,3,2,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,4,5,5,90,94,95,501,503,500
4163,85,2,4,4,3,4,3,3,4,2,4,5,5,5,4,5,5,3,3,3,3,2,1,3,2,3,4,4,5,2,3,3,4,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,4,4,4,92,100,70,526,683,439
4164,85,2,5,4,4,4,5,5,4,3,5,5,5,5,5,4,4,4,2,3,4,3,1,3,2,4,4,4,4,5,5,5,4,4,4,4,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,5,5,5,87,97,90,483,534,480
4165,85,2,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,4,3,4,4,4,4,3,5,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,65,97,90,407,534,480
4166,85,2,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,4,2,5,5,5,1,3,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,5,5,5,91,100,100,526,683,637
4167,85,2,5,4,4,5,5,3,5,3,4,5,5,5,3,5,3,3,3,3,4,2,2,3,3,3,3,3,4,2,4,3,3,3,3,4,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,4,3,4,66,73,50,407,439,406
4168,85,2,5,4,3,4,4,4,5,3,3,3,3,5,4,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,2,3,2,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,-1,-1,-1,79,85,85,455,465,467
4169,85,2,5,4,3,4,4,3,5,2,3,3,4,3,3,3,3,4,2,4,2,3,3,3,3,4,4,3,4,3,4,4,3,2,2,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,5,5,5,74,94,95,433,503,500
4170,85,2,5,3,3,4,3,5,3,2,4,4,4,2,3,3,3,2,2,3,3,2,1,3,4,2,3,4,3,2,4,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,71,49,45,424,395,397
4171,85,2,5,4,4,4,4,3,3,2,3,3,4,3,5,3,2,3,2,4,2,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,4,2,3,54,67,70,376,428,439
4172,85,2,4,3,3,4,3,3,3,2,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,-1,-1,-1,61,55,45,399,407,397
4173,85,2,5,4,4,5,4,4,4,4,4,4,4,4,3,4,5,3,3,3,4,3,4,4,3,3,3,4,4,3,3,3,4,3,2,3,4,4,4,4,3,3,2,2,2,3,2,1,2,1,2,4,3,4,79,94,80,455,503,456
4174,85,2,4,4,3,3,3,2,5,1,3,3,3,3,3,4,4,2,3,1,1,1,4,3,2,4,3,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,84,91,100,467,486,637
4175,85,2,5,3,2,5,3,2,3,4,2,2,2,2,2,2,2,1,1,3,3,3,1,2,2,1,1,1,4,3,3,2,3,3,2,4,3,3,3,3,3,1,1,3,2,2,4,4,4,4,4,3,5,3,83,94,75,467,503,447
4176,85,2,5,4,4,4,4,4,4,5,3,4,3,4,2,3,3,2,2,3,3,2,1,4,5,5,5,4,5,3,3,5,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,5,5,5,91,88,60,526,475,423
4177,85,2,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,4,5,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5,5,5,94,100,95,562,683,500
4178,85,2,4,5,4,4,4,4,4,3,3,4,5,4,4,4,3,4,3,4,3,3,4,3,3,3,2,3,3,3,4,3,2,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,3,61,61,50,391,418,406
4179,85,2,3,3,4,3,4,3,3,2,4,4,4,3,5,5,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,2,2,3,3,5,5,5,85,97,100,483,534,637
4180,85,2,4,3,3,3,4,5,4,4,5,4,3,4,5,4,3,2,3,4,4,2,1,4,4,4,3,4,5,5,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,5,4,4,86,88,90,483,475,480
4181,85,2,4,3,3,3,3,5,3,1,3,4,4,3,3,4,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,76,97,85,443,534,467
4182,86,2,4,4,5,3,4,5,4,4,5,5,5,4,4,4,3,2,2,5,3,1,1,2,3,2,2,2,2,4,4,4,3,2,2,2,3,3,3,3,3,2,2,3,2,3,4,4,4,4,4,4,5,5,85,97,80,483,534,456
4183,86,2,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,3,3,3,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,2,5,4,4,83,85,85,467,465,467
4184,86,1,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,5,67,82,85,415,458,467
4185,86,1,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4,3,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,-1,3,-1,27,46,50,288,389,406
4186,86,2,5,5,4,5,3,3,3,3,5,5,4,4,4,4,3,3,3,3,3,1,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,2,3,3,2,4,4,2,64,67,55,407,428,415
4187,86,2,5,4,4,4,4,5,3,5,5,5,4,4,4,4,4,4,3,3,3,2,3,2,2,3,3,3,3,3,4,4,3,3,2,3,3,2,2,3,3,2,2,2,2,3,2,2,2,3,3,5,5,4,71,82,85,424,458,467
4188,86,2,5,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,3,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,4,1,1,70,97,80,424,534,456
4189,86,2,5,4,2,4,5,3,3,2,4,4,4,5,4,4,5,5,5,2,1,1,1,2,2,3,3,5,3,2,3,4,3,3,3,4,3,3,3,3,3,1,2,2,1,2,3,3,3,4,3,4,4,4,80,97,90,455,534,480
4190,86,1,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,47,52,60,360,401,423
4191,86,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,4,4,3,5,4,4,5,5,4,5,5,5,5,4,3,2,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,2,-1,2,-1,85,97,90,483,534,480
4192,86,1,3,3,2,3,4,3,1,3,4,3,4,3,3,4,3,4,5,3,3,5,2,2,2,5,3,2,3,2,3,4,3,2,2,3,1,1,1,2,1,1,2,2,1,3,3,3,4,3,3,2,4,1,57,52,70,383,401,439
4193,86,1,5,5,4,5,5,4,4,3,4,3,5,3,3,4,4,3,3,2,3,2,4,3,2,4,3,3,5,4,3,3,3,3,3,3,2,3,2,3,2,2,3,2,3,2,3,3,2,4,3,5,5,5,71,94,85,424,503,467
4194,86,1,5,5,5,5,4,5,4,5,4,4,4,4,4,4,4,4,3,3,5,4,4,4,3,3,3,3,5,2,5,5,4,3,3,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,-1,5,5,42,43,25,344,382,335
4195,86,1,5,4,4,4,3,4,3,4,3,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,5,2,3,3,5,4,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,-1,-1,-1,66,55,55,407,407,415
4196,86,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,55,55,15,383,407,288
4197,86,1,4,4,3,5,3,5,3,4,3,3,3,3,3,3,2,1,1,2,1,1,1,2,1,3,2,2,3,1,4,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,5,5,67,70,40,415,434,386
4198,86,2,5,4,4,5,4,3,3,2,4,4,3,4,-1,5,4,3,2,-1,-1,-1,-1,-1,2,4,-1,3,5,3,4,3,3,4,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,5,5,5,85,94,75,483,503,447
4199,86,2,4,4,3,3,4,3,5,4,4,5,5,4,4,4,4,4,3,4,2,2,2,4,4,4,2,4,4,4,4,4,2,3,3,3,3,3,2,3,2,3,3,2,2,2,3,3,3,3,3,4,5,5,74,76,90,433,445,480
4200,86,2,4,3,3,2,3,4,3,3,5,5,5,5,5,5,3,4,4,2,3,1,1,2,2,2,3,3,3,4,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,1,3,66,55,50,407,407,406
4201,86,1,3,4,3,3,3,3,3,4,3,4,4,4,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,3,2,3,3,2,2,2,3,2,2,-1,3,-1,85,94,85,483,503,467
4202,86,2,5,4,4,4,3,3,3,4,5,5,5,5,5,5,5,3,2,4,2,3,3,2,2,3,3,3,4,4,4,4,3,3,3,3,2,2,2,2,2,3,2,3,3,3,2,2,2,3,3,-1,5,-1,88,91,90,483,486,480
4203,86,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4204,86,2,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,2,2,1,5,3,3,4,3,3,4,4,3,4,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,69,97,95,415,534,500
4205,86,1,3,4,3,3,3,2,4,2,5,5,5,5,5,5,5,4,4,2,4,1,3,3,2,4,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,5,4,4,79,67,50,455,428,406
4206,86,2,5,4,3,5,5,3,3,3,4,5,5,5,4,5,5,5,5,5,4,4,4,3,3,2,2,2,2,2,5,5,2,2,2,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,5,4,4,75,64,45,433,423,397
4207,86,1,4,4,4,5,4,3,3,2,3,3,3,3,4,4,3,3,2,1,4,3,1,3,2,3,4,3,3,4,4,5,3,2,2,3,4,4,3,2,3,3,2,3,3,3,4,4,2,4,3,5,5,5,72,97,100,424,534,637
4208,86,2,3,4,2,3,4,2,4,2,4,5,4,4,5,5,4,4,3,4,3,2,2,3,2,4,4,4,5,3,3,4,4,3,3,4,3,3,4,3,3,4,3,3,3,3,4,4,4,4,4,4,5,4,94,94,90,562,503,480
4209,86,2,3,3,2,3,3,2,3,2,3,3,4,3,3,4,3,3,3,3,3,3,2,2,2,4,4,4,5,3,3,3,3,3,3,3,3,3,3,2,3,4,4,3,4,3,4,3,3,3,3,5,5,5,76,94,100,443,503,637
4210,86,2,4,4,4,3,3,4,3,4,3,4,4,3,3,4,3,5,4,5,5,4,4,5,4,3,2,3,3,2,1,1,2,2,2,3,2,2,3,3,2,2,2,2,1,2,2,2,2,3,2,3,3,3,76,85,45,443,465,397
4211,86,2,5,4,3,4,4,5,4,3,5,4,5,5,4,5,3,4,3,4,3,2,1,3,2,3,3,3,4,3,3,4,3,2,2,3,2,3,3,2,3,3,3,3,2,3,3,3,2,2,2,5,5,5,80,88,100,455,475,637
4212,86,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,23,67,25,241,428,335
4213,86,1,4,4,3,2,3,4,3,3,4,5,5,5,5,4,3,3,3,2,3,2,4,3,2,4,3,3,4,2,4,3,3,3,2,4,2,3,1,2,2,2,3,3,2,2,1,1,2,1,4,5,5,5,91,-1,95,526,-1,500
4214,86,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,5,5,5,70,58,50,424,412,406
4215,86,2,5,4,3,4,4,3,3,2,4,5,4,5,2,4,3,4,2,3,4,4,2,3,3,4,4,4,4,3,3,4,3,3,2,3,3,3,3,3,2,3,3,4,4,3,2,2,3,3,2,5,5,5,86,91,100,483,486,637
4216,86,2,4,3,3,4,3,3,3,3,5,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,51,55,30,368,407,358
4217,86,1,4,4,3,4,4,3,3,2,3,3,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,4,2,4,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,82,97,100,467,534,637
